"","seqname","gene_id","start","end"
"7845","AS2_scf7180000696054","ASIC017675",212817,212989
"7853","AS2_scf7180000696054","ASIC017676",213874,213934
"7856","AS2_scf7180000696054","ASIC017677",237418,237666
"7857","AS2_scf7180000696054","ASIC017678",247554,247832
"7858","AS2_scf7180000696054","ASIC017679",266791,267324
"7859","AS2_scf7180000696054","ASIC017680",268279,268518
"7860","AS2_scf7180000696054","ASIC017681",276883,276918
"7862","AS2_scf7180000696054","ASIC017683",276994,277200
"7863","AS2_scf7180000696054","ASIC017684",278994,279352
"7865","AS2_scf7180000696054","ASIC017685",289159,289323
"7867","AS2_scf7180000696054","ASIC017686",289913,290119
"7868","AS2_scf7180000696054","ASIC017687",305016,305321
"7869","AS2_scf7180000696054","ASIC017688",310090,310135
"7871","AS2_scf7180000696054","ASIC017689",312390,312545
"7873","AS2_scf7180000696054","ASIC017690",324569,324889
"7875","AS2_scf7180000696054","ASIC017691",325336,325608
"7876","AS2_scf7180000696054","ASIC017692",349279,351072
"7877","AS2_scf7180000696054","ASIC017694",361051,361083
"7879","AS2_scf7180000696054","ASIC017695",364577,364661
"7881","AS2_scf7180000696054","ASIC017696",386993,387226
"7882","AS2_scf7180000696054","ASIC017697",394135,394467
"7883","AS2_scf7180000696054","ASIC017698",394624,394884
"7884","AS2_scf7180000696054","ASIC017699",396665,397078
"7885","AS2_scf7180000696054","ASIC017700",415096,415415
"7887","AS2_scf7180000696054","ASIC017701",415864,416142
"7888","AS2_scf7180000696054","ASIC017702",429772,430125
"7889","AS2_scf7180000696054","ASIC017703",450269,450541
"7890","AS2_scf7180000696054","ASIC017705",471138,471170
"7892","AS2_scf7180000696054","ASIC017706",473901,474390
"7894","AS2_scf7180000696054","ASIC017707",480527,480658
"7897","AS2_scf7180000696054","ASIC017708",486061,486192
"7904","AS2_scf7180000696054","ASIC017709",494980,495148
"7906","AS2_scf7180000696054","ASIC017710",502455,502571
"7911","AS2_scf7180000696054","ASIC017711",514220,514251
"7913","AS2_scf7180000696054","ASIC017712",520420,520743
"7915","AS2_scf7180000696054","ASIC017713",524950,525846
"7917","AS2_scf7180000696054","ASIC017714",529225,529908
"7924","AS2_scf7180000696054","ASIC017716",537116,538006
"7928","AS2_scf7180000696054","ASIC017717",541407,541937
"7930","AS2_scf7180000696054","ASIC017718",543643,544479
"7934","AS2_scf7180000696054","ASIC017719",550110,550238
"7939","AS2_scf7180000696054","ASIC017720",551025,551529
"7944","AS2_scf7180000696054","ASIC017721",555960,556048
"7946","AS2_scf7180000696054","ASIC017722",558841,559437
"7947","AS2_scf7180000696054","ASIC017723",564717,564797
"7949","AS2_scf7180000696054","ASIC017724",584288,584537
"7971","AS2_scf7180000696054","ASIC017725",643870,644304
"7972","AS2_scf7180000696054","ASIC017727",670855,671070
"7973","AS2_scf7180000696054","ASIC017728",671115,671519
"7974","AS2_scf7180000696054","ASIC017729",682574,682915
"7975","AS2_scf7180000696054","ASIC017730",692169,692414
"7976","AS2_scf7180000696054","ASIC017731",692479,692724
"7981","AS2_scf7180000696054","ASIC017732",698247,698279
"7984","AS2_scf7180000696054","ASIC017733",709093,709141
"7992","AS2_scf7180000696054","ASIC017734",742713,742887
"8000","AS2_scf7180000696054","ASIC017735",762939,764044
"8003","AS2_scf7180000696054","ASIC017736",771757,771804
"8005","AS2_scf7180000696054","ASIC017738",854165,854210
"8012","AS2_scf7180000696054","ASIC017739",864294,864752
"8013","AS2_scf7180000696054","ASIC017740",885241,885465
"8014","AS2_scf7180000696054","ASIC017741",895087,895297
"8022","AS2_scf7180000696054","ASIC017742",970084,970402
"8024","AS2_scf7180000696054","ASIC017743",984533,984886
"8025","AS2_scf7180000696054","ASIC017744",985102,985254
"8026","AS2_scf7180000696054","ASIC017745",994583,994631
"8035","AS2_scf7180000696054","ASIC017746",1050710,1052470
"8043","AS2_scf7180000696054","ASIC017747",1062776,1062885
"8046","AS2_scf7180000696054","ASIC017749",1063700,1063792
"8048","AS2_scf7180000696054","ASIC017750",1065983,1066235
"8050","AS2_scf7180000696054","ASIC017751",1070623,1070701
"8061","AS2_scf7180000696054","ASIC017752",1074505,1074532
"8073","AS2_scf7180000696054","ASIC017753",1075128,1075140
"8075","AS2_scf7180000696054","ASIC017755",1088422,1088510
"8077","AS2_scf7180000696054","ASIC017756",1092049,1092207
"8078","AS2_scf7180000696054","ASIC017757",1098101,1098268
"8087","AS2_scf7180000696054","ASIC017557",1116893,1117081
"8089","AS2_scf7180000696054","ASIC017558",1119506,1119584
"8096","AS2_scf7180000696054","ASIC017559",1157332,1157604
"8097","AS2_scf7180000696054","ASIC017560",1161392,1161631
"8098","AS2_scf7180000696054","ASIC017561",1167895,1168173
"8099","AS2_scf7180000696054","ASIC025374",1181460,1181534
"8100","AS2_scf7180000696054","ASIC025165",1182106,1182175
"8101","AS2_scf7180000696054","ASIC017562",1190992,1191186
"8102","AS2_scf7180000696054","ASIC017563",1198888,1198952
"8105","AS2_scf7180000696054","ASIC017564",1199429,1199479
"8108","AS2_scf7180000696054","ASIC017565",1204968,1205230
"8113","AS2_scf7180000696054","ASIC017566",1207475,1207622
"8115","AS2_scf7180000696054","ASIC017568",1208114,1209055
"8120","AS2_scf7180000696054","ASIC017569",1213776,1214162
"8122","AS2_scf7180000696054","ASIC017570",1217319,1217548
"8129","AS2_scf7180000696054","ASIC017571",1221244,1221475
"8132","AS2_scf7180000696054","ASIC017572",1243117,1243606
"8138","AS2_scf7180000696054","ASIC017573",1259715,1259879
"8139","AS2_scf7180000696054","ASIC017574",1285597,1285914
"8140","AS2_scf7180000696054","ASIC017575",1292524,1292712
"8141","AS2_scf7180000696054","ASIC025171",1295158,1295230
"8142","AS2_scf7180000696054","ASIC017576",1296608,1296853
"8143","AS2_scf7180000696054","ASIC025248",1297438,1297510
"8144","AS2_scf7180000696054","ASIC017577",1313075,1314585
"8147","AS2_scf7180000696054","ASIC017579",1318641,1318674
"8150","AS2_scf7180000696054","ASIC017580",1332141,1332349
"8164","AS2_scf7180000696054","ASIC017581",1350467,1351104
"8168","AS2_scf7180000696054","ASIC017582",1353289,1353330
"8175","AS2_scf7180000696054","ASIC017583",1356738,1356758
"8178","AS2_scf7180000696054","ASIC017585",1362317,1362453
"8183","AS2_scf7180000696054","ASIC017586",1370071,1370244
"8185","AS2_scf7180000696054","ASIC017587",1376353,1376541
"8186","AS2_scf7180000696054","ASIC017588",1389201,1389220
"8188","AS2_scf7180000696054","ASIC017590",1392547,1392771
"8189","AS2_scf7180000696054","ASIC017592",1404725,1404979
"8191","AS2_scf7180000696054","ASIC017593",1434801,1434914
"8193","AS2_scf7180000696054","ASIC017594",1437865,1437902
"8195","AS2_scf7180000696054","ASIC025343",1440623,1440694
"8196","AS2_scf7180000696054","ASIC017595",1442106,1442479
"8198","AS2_scf7180000696054","ASIC017596",1456359,1457386
"8200","AS2_scf7180000696054","ASIC017597",1489782,1489866
"8203","AS2_scf7180000696054","ASIC017598",1490313,1490506
"8205","AS2_scf7180000696054","ASIC017599",1497435,1497587
"8206","AS2_scf7180000696054","ASIC017601",1508098,1508397
"8207","AS2_scf7180000696054","ASIC017602",1511819,1511897
"8209","AS2_scf7180000696054","ASIC017603",1517339,1517455
"8211","AS2_scf7180000696054","ASIC017604",1532431,1532610
"8212","AS2_scf7180000696054","ASIC017605",1545059,1545161
"8214","AS2_scf7180000696054","ASIC017606",1546531,1546725
"8215","AS2_scf7180000696054","ASIC017607",1565849,1566010
"8216","AS2_scf7180000696054","ASIC017608",1572629,1572673
"8218","AS2_scf7180000696054","ASIC017609",1574521,1574736
"8219","AS2_scf7180000696054","ASIC017610",1588989,1589119
"8222","AS2_scf7180000696054","ASIC017612",1596304,1596432
"8225","AS2_scf7180000696054","ASIC017613",1606730,1606773
"8230","AS2_scf7180000696054","ASIC017614",1612598,1612846
"8231","AS2_scf7180000696054","ASIC017615",1620063,1620380
"8232","AS2_scf7180000696054","ASIC017616",1633669,1633720
"8236","AS2_scf7180000696054","ASIC017617",1640034,1640853
"8240","AS2_scf7180000696054","ASIC017618",1642267,1642773
"8242","AS2_scf7180000696054","ASIC017619",1645375,1645538
"8244","AS2_scf7180000696054","ASIC017620",1646706,1647674
"8245","AS2_scf7180000696054","ASIC017621",1649045,1649137
"8247","AS2_scf7180000696054","ASIC017623",1649946,1650800
"8248","AS2_scf7180000696054","ASIC017624",1673341,1673392
"8253","AS2_scf7180000696054","ASIC017625",1674838,1675031
"8255","AS2_scf7180000696054","ASIC017626",1682555,1684039
"8256","AS2_scf7180000696054","ASIC017627",1686817,1688264
"8277","AS2_scf7180000696054","ASIC017628",1719622,1720256
"8279","AS2_scf7180000696054","ASIC017629",1726979,1727004
"8283","AS2_scf7180000696054","ASIC017630",1733471,1733773
"8289","AS2_scf7180000696054","ASIC017631",1742432,1743688
"8290","AS2_scf7180000696054","ASIC017632",1744918,1745628
"8292","AS2_scf7180000696054","ASIC017634",1750999,1751068
"8296","AS2_scf7180000696054","ASIC017635",1763782,1763829
"8299","AS2_scf7180000696054","ASIC017636",1773483,1773695
"8306","AS2_scf7180000696054","ASIC017637",1775988,1776207
"8311","AS2_scf7180000696054","ASIC017638",1796614,1796647
"8315","AS2_scf7180000696054","ASIC017639",1801717,1802037
"8316","AS2_scf7180000696054","ASIC017640",1804561,1804998
"8317","AS2_scf7180000696054","ASIC017641",1818462,1818650
"8318","AS2_scf7180000696054","ASIC017642",1823105,1823152
"8327","AS2_scf7180000696054","ASIC017643",1855058,1855306
"8328","AS2_scf7180000696054","ASIC017645",1859207,1859449
"8329","AS2_scf7180000696054","ASIC017646",1891963,1892559
"8330","AS2_scf7180000696054","ASIC017647",1900895,1901236
"8331","AS2_scf7180000696054","ASIC017648",1905792,1906346
"8334","AS2_scf7180000696054","ASIC017649",1921351,1921380
"8340","AS2_scf7180000696054","ASIC017650",1938216,1938369
"8342","AS2_scf7180000696054","ASIC017651",1943979,1943994
"8345","AS2_scf7180000696054","ASIC017652",1949331,1949388
"8349","AS2_scf7180000696054","ASIC017653",1954501,1954575
"8352","AS2_scf7180000696054","ASIC017654",1956274,1956469
"8354","AS2_scf7180000696054","ASIC017656",1956926,1957002
"8359","AS2_scf7180000696054","ASIC017657",1965518,1965812
"8361","AS2_scf7180000696054","ASIC017658",1966387,1966705
"8364","AS2_scf7180000696054","ASIC017660",1995868,1995874
"8368","AS2_scf7180000696054","ASIC017661",1997906,1997941
"8370","AS2_scf7180000696054","ASIC017662",1999263,2000018
"8371","AS2_scf7180000696054","ASIC017663",2010015,2010062
"8373","AS2_scf7180000696054","ASIC017664",2014157,2014201
"8375","AS2_scf7180000696054","ASIC017665",2016499,2017215
"8377","AS2_scf7180000696054","ASIC017668",2025227,2027449
"8378","AS2_scf7180000696054","ASIC017669",2031585,2031843
"8380","AS2_scf7180000696054","ASIC017670",2035690,2036426
"8382","AS2_scf7180000696054","ASIC017671",2060456,2060511
"8385","AS2_scf7180000696054","ASIC025211",2063775,2063856
"8386","AS2_scf7180000696054","ASIC017672",2068619,2068639
"8391","AS2_scf7180000696041","ASIC015754",1824,1887
"8394","AS2_scf7180000696041","ASIC015788",2030,2329
"8395","AS2_scf7180000696041","ASIC015799",24223,24355
"8397","AS2_scf7180000696041","ASIC015810",35516,35523
"8400","AS2_scf7180000696041","ASIC015821",43362,43509
"8406","AS2_scf7180000696041","ASIC015832",59500,59666
"8410","AS2_scf7180000696041","ASIC015843",94441,94530
"8412","AS2_scf7180000696041","ASIC015854",106761,107043
"8414","AS2_scf7180000696041","ASIC015865",119213,119249
"8416","AS2_scf7180000696041","ASIC015755",142255,142273
"8420","AS2_scf7180000696041","ASIC015766",146420,146510
"8422","AS2_scf7180000696041","ASIC015777",147853,147931
"8424","AS2_scf7180000696041","ASIC015781",156514,156828
"8425","AS2_scf7180000696041","ASIC015782",160408,160758
"8426","AS2_scf7180000696041","ASIC015783",163339,163677
"8427","AS2_scf7180000696041","ASIC015784",179180,179465
"8429","AS2_scf7180000696041","ASIC015785",200603,200694
"8434","AS2_scf7180000696041","ASIC015786",217069,217628
"8436","AS2_scf7180000696041","ASIC015787",223668,223701
"8439","AS2_scf7180000696041","ASIC015789",227379,228716
"8443","AS2_scf7180000696041","ASIC015790",229261,229386
"8447","AS2_scf7180000696041","ASIC015791",232937,234409
"8448","AS2_scf7180000696041","ASIC015792",239474,239740
"8449","AS2_scf7180000696041","ASIC015793",248422,248444
"8451","AS2_scf7180000696041","ASIC015794",251902,252288
"8453","AS2_scf7180000696041","ASIC015795",253758,253780
"8457","AS2_scf7180000696041","ASIC015796",256169,256244
"8460","AS2_scf7180000696041","ASIC015797",259692,259738
"8465","AS2_scf7180000696041","ASIC015798",278616,278838
"8467","AS2_scf7180000696041","ASIC015800",279263,279691
"8468","AS2_scf7180000696041","ASIC015801",295962,296300
"8469","AS2_scf7180000696041","ASIC015802",305676,305981
"8470","AS2_scf7180000696041","ASIC015803",318762,319061
"8471","AS2_scf7180000696041","ASIC015804",357808,358002
"8472","AS2_scf7180000696041","ASIC015805",376750,376923
"8474","AS2_scf7180000696041","ASIC015806",386548,387015
"8475","AS2_scf7180000696041","ASIC015807",394782,395177
"8476","AS2_scf7180000696041","ASIC015808",441781,442038
"8478","AS2_scf7180000696041","ASIC015809",443999,444205
"8480","AS2_scf7180000696041","ASIC015811",468387,468665
"8481","AS2_scf7180000696041","ASIC015812",495705,495878
"8482","AS2_scf7180000696041","ASIC015813",515875,516312
"8483","AS2_scf7180000696041","ASIC015814",538713,539447
"8484","AS2_scf7180000696041","ASIC015815",540929,541804
"8485","AS2_scf7180000696041","ASIC015816",547666,548049
"8486","AS2_scf7180000696041","ASIC015817",548426,548833
"8487","AS2_scf7180000696041","ASIC015818",565194,565345
"8489","AS2_scf7180000696041","ASIC015819",586117,588507
"8490","AS2_scf7180000696041","ASIC015820",605314,605484
"8491","AS2_scf7180000696041","ASIC015822",611160,611339
"8492","AS2_scf7180000696041","ASIC015823",612224,612679
"8493","AS2_scf7180000696041","ASIC015824",624276,624460
"8495","AS2_scf7180000696041","ASIC015825",632853,632871
"8497","AS2_scf7180000696041","ASIC015826",638380,639439
"8500","AS2_scf7180000696041","ASIC015827",646955,646966
"8502","AS2_scf7180000696041","ASIC015828",650265,650432
"8503","AS2_scf7180000696041","ASIC015829",680160,680309
"8505","AS2_scf7180000696041","ASIC015830",681732,682343
"8506","AS2_scf7180000696041","ASIC015831",687681,688058
"8507","AS2_scf7180000696041","ASIC015833",688341,688721
"8508","AS2_scf7180000696041","ASIC015834",700927,701199
"8509","AS2_scf7180000696041","ASIC015835",719699,720010
"8510","AS2_scf7180000696041","ASIC015836",731645,731938
"8512","AS2_scf7180000696041","ASIC015837",739305,739643
"8513","AS2_scf7180000696041","ASIC015838",744641,744880
"8514","AS2_scf7180000696041","ASIC015839",753872,755755
"8516","AS2_scf7180000696041","ASIC015840",808152,808214
"8518","AS2_scf7180000696041","ASIC015841",821423,821593
"8519","AS2_scf7180000696041","ASIC015842",825559,825906
"8520","AS2_scf7180000696041","ASIC015844",869104,869177
"8522","AS2_scf7180000696041","ASIC015845",875916,876137
"8523","AS2_scf7180000696041","ASIC015846",886288,886641
"8524","AS2_scf7180000696041","ASIC015847",966102,966472
"8526","AS2_scf7180000696041","ASIC015848",970142,970230
"8529","AS2_scf7180000696041","ASIC015850",989114,989668
"8538","AS2_scf7180000696041","ASIC015851",1014386,1014416
"8540","AS2_scf7180000696041","ASIC015852",1018876,1019055
"8542","AS2_scf7180000696041","ASIC015853",1025330,1025536
"8543","AS2_scf7180000696041","ASIC015855",1034611,1034706
"8545","AS2_scf7180000696041","ASIC015856",1055912,1056124
"8546","AS2_scf7180000696041","ASIC015857",1058260,1058535
"8548","AS2_scf7180000696041","ASIC015858",1060426,1060507
"8550","AS2_scf7180000696041","ASIC015859",1061616,1061630
"8555","AS2_scf7180000696041","ASIC015860",1069416,1069673
"8557","AS2_scf7180000696041","ASIC015861",1074831,1075056
"8559","AS2_scf7180000696041","ASIC015862",1086220,1086655
"8561","AS2_scf7180000696041","ASIC015863",1135853,1137181
"8562","AS2_scf7180000696041","ASIC015864",1146242,1146469
"8563","AS2_scf7180000696041","ASIC015866",1155203,1155415
"8564","AS2_scf7180000696041","ASIC015867",1165304,1165579
"8565","AS2_scf7180000696041","ASIC015868",1172672,1172908
"8566","AS2_scf7180000696041","ASIC025143",1201315,1201387
"8567","AS2_scf7180000696041","ASIC015869",1203110,1203259
"8570","AS2_scf7180000696041","ASIC015870",1211862,1211987
"8572","AS2_scf7180000696041","ASIC015871",1240495,1240548
"8574","AS2_scf7180000696041","ASIC015872",1243347,1244258
"8580","AS2_scf7180000696041","ASIC015873",1253710,1254220
"8583","AS2_scf7180000696041","ASIC015874",1256327,1256403
"8585","AS2_scf7180000696041","ASIC015756",1258904,1258977
"8591","AS2_scf7180000696041","ASIC015757",1265875,1266258
"8592","AS2_scf7180000696041","ASIC015758",1267029,1267118
"8595","AS2_scf7180000696041","ASIC015759",1294822,1294840
"8601","AS2_scf7180000696041","ASIC015760",1313944,1314088
"8603","AS2_scf7180000696041","ASIC025173",1335353,1335551
"8604","AS2_scf7180000696041","ASIC025004",1335353,1335552
"8605","AS2_scf7180000696041","ASIC015761",1343066,1343336
"8609","AS2_scf7180000696041","ASIC015762",1345890,1346084
"8610","AS2_scf7180000696041","ASIC015763",1347147,1350197
"8611","AS2_scf7180000696041","ASIC015764",1351173,1352043
"8613","AS2_scf7180000696041","ASIC015765",1353715,1353737
"8617","AS2_scf7180000696041","ASIC015767",1360826,1360975
"8624","AS2_scf7180000696041","ASIC015768",1367348,1367548
"8625","AS2_scf7180000696041","ASIC015769",1368933,1369091
"8626","AS2_scf7180000696041","ASIC015770",1372082,1372390
"8630","AS2_scf7180000696041","ASIC015771",1375900,1375942
"8633","AS2_scf7180000696041","ASIC015772",1398215,1399423
"8634","AS2_scf7180000696041","ASIC015773",1413891,1414130
"8635","AS2_scf7180000696041","ASIC015774",1424282,1424357
"8639","AS2_scf7180000696041","ASIC015775",1446047,1446218
"8643","AS2_scf7180000696041","ASIC015776",1447118,1448240
"8645","AS2_scf7180000696041","ASIC015778",1449304,1449579
"8649","AS2_scf7180000696041","ASIC015779",1451747,1451845
"8651","AS2_scf7180000696041","ASIC015780",1453787,1454242
"8655","AS2_scf7180000695763","ASIC008513",12706,12853
"8657","AS2_scf7180000695763","ASIC008596",15106,15347
"8659","AS2_scf7180000695763","ASIC008607",23229,23434
"8665","AS2_scf7180000695763","ASIC008618",30343,30581
